OwnSite,Product,Own Price,Competitor,CompetitorProduct,Competitor Price,Period,CompetitorDate
The site,Cred-R,2.779,The site,1Regular,2.779,2021-05,2021-05-10
The site,Cred-R,2.779,The site,1Regular,2.779,2021-05,2021-05-10
The site,Cred-R,2.779,The competitor2,1Regular,2.779,2021-05,2021-05-10
The site,Cred-R,2.779,The competitor2,1Regular,2.779,2021-05,2021-05-10
The site,Cred-R,2.779,The competitor2,1Regular,2.779,2021-05,2021-05-10
The site,Md,3.279,The site,2Mid-Grade,3.279,2021-05,2021-05-10
The site,Md,3.279,The site,2Mid-Grade,3.279,2021-05,2021-05-10
The site,Md,3.279,The site,2Mid-Grade,3.299,2021-05,2021-05-10
The site,Md,3.279,The competitor2,2Mid-Grade,3.179,2021-05,2021-05-10
The site,Md,3.279,The competitor2,2Mid-Grade,3.179,2021-05,2021-05-10
The site,Md,3.279,The competitor2,2Mid-Grade,3.179,2021-05,2021-05-10
The site,Md,3.279,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-10
The site,Pm,3.379,The competitor1,3Premium,3.019,2021-05,2021-05-10
The site,Pm,3.379,The competitor1,3Premium,3.019,2021-05,2021-05-10
The site,Pm,3.379,The site,3Premium,3.379,2021-05,2021-05-10
The site,Pm,3.379,The site,3Premium,3.379,2021-05,2021-05-10
The site,Pm,3.379,The site,3Premium,3.399,2021-05,2021-05-10
The site,Pm,3.379,The competitor2,3Premium,3.459,2021-05,2021-05-10
The site,Pm,3.379,The competitor2,3Premium,3.479,2021-05,2021-05-10
The site,Pm,3.379,The competitor2,3Premium,3.559,2021-05,2021-05-10
The site,Cred-R,2.799,The site,1Regular,2.799,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.799,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.839,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.839,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Md,3.299,The site,2Mid-Grade,3.339,2021-05,2021-05-11
The site,Md,3.299,The site,2Mid-Grade,3.399,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Pm,3.399,The site,3Premium,3.439,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.799,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.799,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.839,2021-05,2021-05-11
The site,Cred-R,2.799,The site,1Regular,2.839,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Cred-R,2.799,The competitor2,1Regular,2.859,2021-05,2021-05-11
The site,Md,3.299,The site,2Mid-Grade,3.339,2021-05,2021-05-11
The site,Md,3.299,The site,2Mid-Grade,3.399,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Md,3.299,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-11
The site,Pm,3.399,The site,3Premium,3.439,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Pm,3.399,The competitor2,3Premium,3.559,2021-05,2021-05-11
The site,Cred-R,2.839,The competitor1,1Regular,2.739,2021-05,2021-05-12
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-12
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-12
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-12
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-12
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-12
The site,Pm,#N/A,The competitor1,3Premium,3.019,2021-05,2021-05-12
The site,Pm,#N/A,The competitor2,3Premium,3.559,2021-05,2021-05-12
The site,Pm,#N/A,The competitor2,3Premium,3.559,2021-05,2021-05-12
The site,Pm,#N/A,The competitor2,3Premium,3.559,2021-05,2021-05-12
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-13
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-13
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-13
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-13
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-13
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-13
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-13
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-13
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-13
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-13
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-13
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-13
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-13
The site,Pm,3.439,The competitor2,3Premium,3.559,2021-05,2021-05-13
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-13
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-13
The site,Cred-R,2.839,The competitor1,1Regular,2.739,2021-05,2021-05-14
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-14
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-14
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-14
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-14
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-14
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-14
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-14
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-14
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-14
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-14
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-14
The site,Pm,3.439,The competitor1,3Premium,3.019,2021-05,2021-05-14
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-14
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-14
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-14
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-14
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-14
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-14
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-15
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-15
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-15
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-15
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-15
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-15
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-15
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-15
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-15
The site,Pm,3.439,The competitor2,3Premium,3.639,2021-05,2021-05-15
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-15
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-16
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-16
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-16
The site,Cred-R,2.839,The site,1Regular,2.839,2021-05,2021-05-16
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-16
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-16
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-16
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-16
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-16
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-16
The site,Pm,3.439,The site,3Premium,3.439,2021-05,2021-05-16
The site,Pm,3.439,The competitor2,3Premium,3.639,2021-05,2021-05-16
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-17
The site,Cred-R,2.839,The site,1Regular,2.859,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-17
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-17
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-17
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-17
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-17
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-17
The site,Pm,3.439,The site,3Premium,3.459,2021-05,2021-05-17
The site,Pm,3.439,The competitor2,3Premium,3.639,2021-05,2021-05-17
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor1,1Regular,2.759,2021-05,2021-05-17
The site,Cred-R,2.839,The site,1Regular,2.859,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-17
The site,Cred-R,2.839,The competitor2,1Regular,2.859,2021-05,2021-05-17
The site,Md,3.339,The site,2Mid-Grade,3.339,2021-05,2021-05-17
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-17
The site,Md,3.339,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-17
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-17
The site,Pm,3.439,The competitor1,3Premium,3.059,2021-05,2021-05-17
The site,Pm,3.439,The site,3Premium,3.459,2021-05,2021-05-17
The site,Pm,3.439,The competitor2,3Premium,3.639,2021-05,2021-05-17
The site,Pm,3.439,The competitor2,3Premium,3.659,2021-05,2021-05-17
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-18
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-18
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-18
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-18
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-18
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-18
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-18
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-18
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-18
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-18
The site,Pm,3.459,The competitor2,3Premium,3.639,2021-05,2021-05-18
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-18
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-18
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-18
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-19
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-19
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-19
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-19
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-19
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-19
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-19
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-19
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-19
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-19
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-19
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-19
The site,Pm,3.459,The competitor2,3Premium,3.639,2021-05,2021-05-19
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-19
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-19
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-20
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-20
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-20
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-20
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-20
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-20
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-20
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-20
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-20
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-20
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-20
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-20
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-20
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-20
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-20
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-21
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-21
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-21
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-21
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-21
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-21
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-21
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-21
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-21
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-21
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-21
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-21
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-21
The site,Pm,3.459,The competitor2,3Premium,3.639,2021-05,2021-05-21
The site,Pm,3.459,The competitor2,3Premium,3.639,2021-05,2021-05-21
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-21
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-22
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-22
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-22
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-22
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-22
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-22
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-22
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-22
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-22
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-22
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-22
The site,Pm,3.459,The competitor2,3Premium,3.639,2021-05,2021-05-22
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-22
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-22
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-23
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-23
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-23
The site,Cred-R,2.859,The competitor2,1Regular,3.659,2021-05,2021-05-23
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-23
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-23
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-23
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-23
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-23
The site,Pm,3.459,The competitor1,3Premium,3.079,2021-05,2021-05-23
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-23
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-23
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-23
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor1,1Regular,2.759,2021-05,2021-05-24
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-24
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-24
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-24
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-24
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-24
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-24
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-24
The site,Pm,3.459,The competitor1,3Premium,3.059,2021-05,2021-05-24
The site,Pm,3.459,The competitor1,3Premium,3.079,2021-05,2021-05-24
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-24
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-24
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-24
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-24
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-24
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-24
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-24
The site,Cred-R,2.859,The competitor1,1Regular,2.779,2021-05,2021-05-25
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-25
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-25
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-25
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-25
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-25
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-25
The site,Md,3.359,The site,2Mid-Grade,3.359,2021-05,2021-05-25
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-25
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-25
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-25
The site,Md,3.359,The competitor2,2Mid-Grade,3.259,2021-05,2021-05-25
The site,Pm,3.459,The competitor1,3Premium,3.079,2021-05,2021-05-25
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-25
The site,Pm,3.459,The site,3Premium,3.459,2021-05,2021-05-25
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-25
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-25
The site,Pm,3.459,The competitor2,3Premium,3.659,2021-05,2021-05-25
The site,Cred-R,2.859,The competitor1,1Regular,2.779,2021-05,2021-05-26
The site,Cred-R,2.859,The competitor1,1Regular,2.779,2021-05,2021-05-26
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-26
The site,Cred-R,2.859,The site,1Regular,2.859,2021-05,2021-05-26
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-26
The site,Cred-R,2.859,The competitor2,1Regular,2.859,2021-05,2021-05-26
